_id,ally_baron_kills,ally_dragon_kills,ally_inhibitor_kills,ally_kills,ally_rift_kills,ally_tower_kills,enemy_baron_kills,enemy_dragon_kills,enemy_inhibitor_kills,enemy_kills,enemy_rift_kills,enemy_tower_kills,rank,score_diff,win
NAptcdQeOwmSjVrFpEPJLW,1,2,1,37,1,7,0,1,0,15,0,1,GOLD,14.832958868695576,True
NAptd9GG0cTCeoWm15ndvC,1,3,2,44,2,9,0,1,0,15,0,1,GOLD,13.871679169362348,True
NAptrNsR75oP56hgMXMwOr,1,1,0,27,2,5,0,3,1,32,0,7,DIAMOND,-2.55457712823015,False
NApu1gbOabiA0TaIgFTwjB,2,4,3,34,0,11,0,0,0,28,2,3,GOLD,0.4152262738132535,True
NApu6V9rfLklR0yRVr5ZHl,0,3,0,16,1,4,1,1,3,25,1,11,IRON,-9.363146640729076,False
NApu83ya6mkcRvfVA4GQPo,0,0,0,13,0,0,1,4,1,33,1,7,CHALLENGER,-15.308299809256692,False
NApuHXvZfrbOon1eQ5VBzg,0,0,0,15,1,1,1,4,1,34,1,10,BRONZE,-15.862644289559118,False
NApuNPmiHtAzTE639Idr1e,0,3,0,29,1,4,0,2,1,43,1,8,SILVER,-3.2368005689747363,False
NApuWRv25bMRG4DeDevjOT,1,4,1,26,2,7,0,0,0,23,0,1,PLATINUM,1.849347159093341,True
NApuZxqY77qsyKzVWF8LIW,0,3,0,31,1,3,1,3,2,32,1,10,SILVER,-0.1177468463955904,False
NApuuTv3hVGdTLL2cf7qlJ,0,3,2,44,2,9,0,0,0,19,0,1,BRONZE,14.3182296403508,True
NApv2YEE5K74cUIAqVDTz1,1,4,1,27,0,9,0,0,0,13,2,3,DIAMOND,11.252247774643664,True
NApv9dqsCgv2AE6DH81PM3,0,3,1,39,2,8,1,1,0,22,0,3,BRONZE,9.83113109266334,True
NApvSNbUfaKhVbnDDerN2E,1,2,2,39,1,10,0,2,0,14,0,0,PLATINUM,10.566649378399845,True
NApvTEktZUtIt0aHOzibGg,0,1,0,14,2,3,2,4,5,27,0,11,DIAMOND,-9.699844015637218,False
NApvUDT1Hxwfo0B0FgSe9Y,0,2,2,38,2,8,0,1,0,29,0,6,GOLD,3.2184530012580126,True
NApveGTclGmZQgChIxJ7JI,0,1,0,34,0,5,2,4,4,48,2,11,IRON,-6.079339071534761,False
NApveyJOTBDvkX9CVyJs5X,0,0,0,10,0,0,1,3,3,32,2,11,BRONZE,-14.762262629307893,False
NApvjgNawsdLMhVOQfLnlu,0,0,0,43,0,1,0,0,1,54,0,4,GOLD,-1.7312158399197486,False
NApvxwyyZ9wyAlqpur1m1D,1,5,2,48,0,8,0,0,0,20,0,7,IRON,16.451203579467716,True
NApw1ETYAv1QnKWdvmFhda,0,3,1,43,1,7,0,1,0,25,0,2,DIAMOND,11.32368284209902,True
NApw6SN5QOFembz6tMTWHK,2,4,3,44,1,11,0,1,0,53,1,6,BRONZE,-5.422071118022167,True
NApw6i0RmpnZImJjV692xj,2,4,2,59,2,8,0,2,1,39,0,7,SILVER,4.300686444664812,True
NApw7zpwewvsQbEiV176QQ,0,1,0,18,0,0,0,2,1,23,2,7,IRON,-6.230891193581464,False
NApw8IsE7vRNw85UyB1OXi,2,4,4,57,1,11,0,2,2,48,1,6,IRON,1.9229604535156997,True
NApwVMpiOvQv3D0JueUkw9,1,3,1,70,1,9,2,4,0,69,0,7,IRON,4.427667734262698,True
NApwVRgMwwdDce65LNmzbl,0,2,3,65,0,11,0,2,0,27,1,3,PLATINUM,13.096320351848572,True
NApwZlBWWQkSkevePEY1qc,1,0,0,27,0,3,0,4,1,34,1,8,SILVER,-2.531739998847044,False
NApwbOA9eYg2Jk2mZ2hNAl,0,0,2,100,0,4,0,0,1,95,0,2,SILVER,-0.0743063756603277,True
NApwcLN4gCY53PSphiiRB7,0,0,2,71,0,4,0,0,0,71,0,1,PLATINUM,0.0142299547333237,True
NApwj5BQHBwezNbTLjjuKY,0,0,0,14,1,2,0,2,3,28,1,11,SILVER,-10.10013376914742,False
NApwmOEU2dmApDgAm4G5fI,0,0,3,88,0,4,0,0,1,84,0,2,GRANDMASTER,-0.2480449645807567,True
NApwwtglHMz7yReV63RX2c,0,2,0,16,0,3,1,2,3,49,1,11,PLATINUM,-15.211309607493709,False
NApwxc6l5w5VyZwEAjJ8CW,2,1,3,43,0,11,0,2,0,28,2,4,CHALLENGER,4.334449365181428,True
NApx21PC6mufvfiltxs9hD,0,1,0,25,0,0,1,3,3,43,1,11,SILVER,-9.87215774296871,False
NApx6YAlRJTz1cl2Z2og4R,2,4,2,40,1,11,0,0,0,22,0,4,BRONZE,8.818803286899062,True
NApxD8LXe25ucEsfis40Jx,0,1,0,29,0,1,1,2,2,32,1,8,BRONZE,8.762994924759319,False
NApxEkoARJRfzq8CENYHpM,0,3,0,28,2,8,0,3,1,45,0,8,IRON,-8.226992604842586,False
NApxGt4Itu4gPjZDdvPGq2,0,3,0,25,0,6,0,2,1,30,1,8,IRON,-10.898138015171329,False
NApxRj8OoWYQgdsfM1hde1,2,2,4,52,1,10,0,3,0,57,0,3,SILVER,2.1091239568851634,True
NApxSj10T4cX24cqSSW4Ol,1,3,2,31,1,10,0,0,0,17,1,0,GOLD,7.606165675932353,True
NApxVS77e0MCR2VGU77d6C,1,1,0,7,0,0,0,2,1,26,2,8,GOLD,-11.549032150005845,False
NApxbMyKp5A9FHpA4RnIUc,0,1,0,16,0,6,1,4,2,35,1,10,GOLD,-5.354084628470062,False
NApxfg3L2JnbgzNzlYmWcp,0,0,0,21,2,3,1,3,1,41,0,6,IRON,-9.938148262296489,False
NApxhkFsmrO2gaSiCKX9jg,1,4,2,53,1,8,1,1,3,39,0,10,SILVER,3.1541388661553142,False
NApxpGt9gG8QW4DpUCiKvM,1,4,3,40,0,11,1,2,0,25,2,4,GOLD,5.011333167317289,True
NApxwsaPJFrRvmRpamdrs4,0,2,0,40,0,5,1,4,2,57,1,10,IRON,-6.5193154156514765,False
NApyEP5KqmTWnKlbRo3Hjr,0,0,0,19,1,0,1,3,2,43,0,10,BRONZE,-5.566240165733646,False
NApyGVug4qFpfxibe1WMG1,0,2,0,36,1,4,1,2,2,39,0,11,SILVER,0.3717545477440325,False
NApyITa9oauwiSqPbRGVzY,2,3,1,64,1,7,0,3,0,50,1,7,PLATINUM,3.893736110917146,True
NApyKWQReeO8YIysePaVDF,1,3,1,41,0,6,3,4,9,47,2,11,BRONZE,-0.0038403055335152,False
NApyR1SBxa3qbPkRTZIu8u,0,0,2,68,0,4,0,0,1,80,0,2,SILVER,-3.171797592415764,True
NApySYFxVSPVrAzF2cvUUy,0,0,0,15,0,2,1,4,2,32,2,9,PLATINUM,-13.01339028606101,False
NApygQ24VdkbceRiccMLOW,1,2,2,29,2,9,0,0,0,22,0,3,GOLD,3.739710817985376,True
NApyh8TXcXAtFPlmeD5IPe,1,5,3,61,0,10,0,1,1,42,2,8,IRON,5.822736497601355,True
NApyu3V7sfM9LlV53oOjLs,1,3,3,33,0,11,0,1,0,22,0,3,SILVER,7.211755427446583,True
NApz3sfK6gVFcfzHGxDO10,0,3,1,52,0,10,2,2,0,42,1,4,IRON,9.7039568272206,True
NApz7r2ULlOvNck8UejmWs,1,3,0,29,1,5,0,0,0,13,0,1,IRON,11.645171426387805,True
NApzQpeyHwRZdYzj5gDiIE,2,4,2,55,0,9,0,2,1,33,2,10,SILVER,8.433725099642587,True
NApzU2W01Rk1T8StZkkZbn,0,0,0,29,0,3,1,4,3,41,2,11,PLATINUM,-6.339416668250834,False
NApzUCU9iUiLbghiagcnrA,0,0,0,37,1,2,2,5,1,42,1,10,GOLD,3.749349001338637,False
NAq03WTrkeLLOs4DhjOFmt,0,2,0,24,0,1,1,2,2,23,1,10,GOLD,4.937192096051469,False
NAq056s5I7Wr4d2uDiCXbo,0,0,0,20,0,4,0,2,0,28,2,4,SILVER,-3.643073198439538,False
NAq092Tak7Oo7nxmuAp7b5,1,4,2,55,1,7,0,0,0,25,0,2,BRONZE,11.458143102232953,True
NAq09qYRLoo3fdHGPlisiY,0,2,1,42,0,7,0,1,0,33,1,4,PLATINUM,3.0224566217562696,True
NAq0D16kHve5AzCDQ28hTg,2,4,2,55,1,10,0,1,0,40,0,2,IRON,8.224851761641503,True
NAq0NLxL3LMwtYf1rhOJfF,0,2,0,39,1,4,2,4,2,47,1,8,SILVER,-2.619269786208733,False
NAq0VFL6K7OyfEE7sRnQo3,0,1,0,22,0,0,0,2,3,38,2,11,SILVER,-7.842957300273632,False
NAq0ZwdMbZSXZR2Hqt0Ns3,1,3,1,19,2,8,0,1,0,12,0,4,BRONZE,12.964752253348143,True
NAq0cIucDuZC1SMTpNu62T,1,5,3,47,0,11,0,0,1,34,2,6,IRON,9.48650498405852,True
NAq0efeeLgeyGr3slQgYXU,0,1,0,26,1,5,2,3,3,41,1,11,BRONZE,-4.855140624959596,False
NAq0oZfllD7jvYv1cMbHwk,0,4,3,57,0,9,2,2,0,38,2,6,MASTER,6.371924982628947,True
NAq0sy6zvQWYAiHDSWRb5L,0,0,0,18,1,3,1,3,1,35,0,6,SILVER,-10.234486907588938,False
NAq0w1BsGZhgtnUGHUPC8O,0,1,0,27,0,4,0,2,2,57,2,9,SILVER,-9.258691205678325,False
NAq13ezhIWVQuzjZ0rhZtT,0,4,2,54,1,10,0,0,0,24,0,2,IRON,9.556244637808511,True
NAq15bB7ntfpgppDmZjCtA,1,3,1,48,1,9,0,1,0,19,0,1,GOLD,11.295784671984102,True
NAq15hgijoDvbtT5khY5Jw,1,4,6,62,2,11,0,0,0,35,0,4,SILVER,6.094239136920876,True
NAq1Dzq1kuVFnuzTrska7I,0,1,1,36,0,5,2,4,5,40,2,11,IRON,-3.692934186887826,False
NAq1JzL1ofgzEe8Hw1goVt,0,0,0,16,1,2,1,3,1,30,1,8,DIAMOND,-9.173575509608597,False
NAq1SdJHKXH91GG0lIwNAd,1,2,4,31,2,11,0,0,0,18,0,2,MASTER,12.50832995887636,True
NAq1V7BHSUUygvZNHqF6ET,1,4,1,45,1,8,1,2,2,38,1,9,SILVER,4.15321617558331,True
NAq1Zds8I68COyfBsLHPDm,0,2,0,31,1,6,2,2,5,34,1,11,SILVER,-0.8511245503326137,False
NAq1anJVTzUJLFJQq634a2,0,0,0,13,0,0,1,3,1,30,2,9,IRON,-9.891132207720528,False
NAq1eU2iU4C8lvOEAv7Khu,0,3,0,34,0,4,1,2,1,27,1,9,SILVER,5.75500656464736,False
NAq1qIfYwDrFxQKoKR8dUL,0,4,1,29,0,7,0,0,0,14,0,3,IRON,7.2986313535518335,True
NAq1z3i47OXdnur4PJBJeK,0,1,1,32,0,9,1,4,0,25,2,7,SILVER,2.6207590472492583,True
NAq1zEw7FPf3yzA8fvfQ1j,2,0,3,39,0,11,0,4,0,25,2,3,GRANDMASTER,5.452688495961169,True
NAq28lnftOLxXIvujbP9MO,0,2,0,30,1,8,1,3,3,43,1,11,BRONZE,-2.5740821564221434,False
NAq2AUfpqCcdAehxh9ki4M,0,1,0,26,0,0,1,2,3,48,1,11,IRON,-7.724541125863567,False
NAq2ClOuMGHIWqKgiUocS6,0,1,0,37,2,6,2,3,1,48,0,10,PLATINUM,-6.651151614874564,False
NAq2GgODvodlMs2SQNQPLV,0,2,0,38,2,3,1,3,2,44,0,11,IRON,1.1812603655861054,False
NAq2NyoBe1uNyTbWjoBKNO,1,2,2,33,1,10,0,1,0,17,0,0,PLATINUM,9.721122033981269,True
NAq2SfBGkpiUzXt0iCI5wQ,1,1,3,41,0,10,1,5,2,54,2,10,PLATINUM,-4.632846054735097,False
NAq2Taue0p2Hqza2erqt30,0,2,1,28,2,8,0,0,0,24,0,3,IRON,4.90124138808882,True
NAq2gjhvS6WduDxmlZsLiN,0,0,0,9,0,1,0,3,3,37,2,11,IRON,-19.17789913373756,False
NAq2grxE72jlF40UQznCtz,0,1,0,30,1,1,0,3,3,42,1,11,IRON,-8.110029296000143,False
NAq2oxlDFUlgmnlvBnmonC,0,1,0,24,1,5,1,4,2,29,0,10,SILVER,-1.3642367614149933,False
NAq2phmc0Lu17l2dBcp1KQ,0,3,1,38,1,9,1,3,1,43,1,9,BRONZE,-6.538848215857371,True
NAq359dSMByx13PgA1YyyJ,0,4,0,29,0,4,1,0,1,30,2,10,BRONZE,-0.072803615139378,False
NAq3KCY6AOvM4f6Y75506O,0,2,0,43,0,6,3,4,3,52,1,11,SILVER,-2.3574310364119317,False
NAq3MypgPrHYVlsXulscEr,0,2,0,26,1,3,0,2,2,43,1,9,BRONZE,-11.321334043939515,False
NAq3SPLggT90wX0sUKSs9M,0,1,0,33,0,2,1,3,2,43,2,10,PLATINUM,-3.4817256346744543,False
NAq3WFVWC23rrJq4vOxV1u,1,3,2,44,2,8,0,2,0,40,0,7,BRONZE,1.964344612338003,True
NAq3kLENoIPAsd7vSg60UU,0,0,0,22,2,6,1,5,2,38,0,10,DIAMOND,-6.980410247421766,False
NAq3og7Y4YyTzLShGyMSHn,0,2,1,38,0,9,1,3,0,24,2,4,SILVER,5.711806676018561,True
NAq3r0yHt5izVmENNox7cr,1,3,2,46,0,10,0,1,0,27,1,1,SILVER,10.236158225993783,True
NAq3rwosyAzaxTg8dG3s0K,0,0,1,66,0,4,0,0,2,68,0,2,DIAMOND,-0.3532894164786881,True
NAq3v33fluaV2poygJpOsr,0,0,0,22,1,1,1,4,0,34,0,6,IRON,-7.695375324845937,False
NAq3zHGPHPyzhsjymHVmZw,2,3,2,35,0,8,0,3,0,35,2,6,GOLD,0.9567189077251754,True
NAq3zMAn73iDLc5Nx1EsiQ,1,3,2,20,1,9,0,0,0,12,1,1,IRON,9.16218055373242,True
NAq44CkfVYhcsKM3XwcEyn,0,1,0,17,1,2,1,3,3,25,1,11,PLATINUM,-6.355320911227459,False
NAq4B4SLfz3unCvvE6pNeX,1,2,2,36,1,9,0,1,0,20,1,1,GRANDMASTER,7.365841033456981,True
NAq4D214qfRai9oynbNjfu,0,2,0,19,0,3,1,2,1,35,2,8,SILVER,-8.971006333401185,False
NAq4DyQ99W4v12LpugAYya,1,4,2,60,1,11,0,2,0,40,0,2,SILVER,7.192789299546675,True
NAq4LresX56JcJCY0ZCG1Z,1,3,2,30,1,9,1,1,0,18,0,4,GRANDMASTER,7.269536354949714,True
NAq4SWwENgKZpUF3QFGeA4,0,3,1,40,1,8,0,0,0,38,0,2,SILVER,-1.706681426073864,True
NAq4az8fujeAOugkeSOhJl,2,3,3,39,2,11,0,1,0,28,0,4,GOLD,0.8535652467759718,True
NAq4c2jAv29DGMfht5pot1,1,2,2,28,1,9,0,2,0,24,1,3,PLATINUM,2.692399390334934,True
NAq4fF2PmCOU3OtuqQu0FC,0,0,3,58,0,4,0,0,1,48,0,4,BRONZE,0.5348174591067973,False
NAq4kYCX9dTex7zReViYhA,1,2,1,29,1,9,0,2,0,41,1,3,SILVER,-5.0036711782590615,True
NAq4nfzzg1kJHSXywxpNA3,0,4,2,44,2,11,2,1,1,45,0,7,GOLD,-5.088349490543365,False
NAq4oxsugkVN4KlAOOn9hs,0,3,0,21,1,3,1,2,1,36,1,7,BRONZE,-8.137583949343814,False
NAq52VxT7KEi4p4pXmRpkZ,0,1,0,19,0,0,1,3,2,32,2,11,CHALLENGER,-8.085991051335156,False
NAq55fUrzdJr9cG0197ybk,1,2,3,45,1,11,1,3,0,22,1,5,DIAMOND,10.242080733544604,True
NAq58zjL3C9dvJEawOOU6S,0,1,0,17,0,1,1,3,1,26,2,6,CHALLENGER,-6.246108495994768,False
NAq5JdZrKEiAa3w1JnQ6u0,1,3,1,41,0,8,0,0,0,22,2,4,BRONZE,8.650669378649667,True
NAq5Pm0hpXVLeC25BlnEOS,1,2,0,26,2,3,0,2,0,22,0,3,DIAMOND,0.2632757000215946,True
NAq5RnFHZytG1xT2EHaElU,0,5,2,34,1,9,1,0,0,26,1,2,SILVER,8.007104497144567,True
NAq5TwoLTUnO8Wtb8IN8om,1,3,2,46,2,9,0,0,0,31,0,3,PLATINUM,7.106085164542165,True
NAq5c1sgHKgendkgm4F4Hk,0,0,2,55,0,4,0,0,2,71,0,2,GOLD,-5.666236635392728,True
NAq5lbRqyAG9Oegs6GmfmW,0,2,0,28,1,2,2,3,2,47,1,11,IRON,-6.648422296758575,False
NAq5x2AbRv644DlTlY68HQ,0,2,0,36,1,4,1,2,2,37,0,10,SILVER,-1.4405851242028689,False
NAq5yRu0eR7E90G0AOU51U,0,0,0,18,0,2,1,4,2,26,2,10,SILVER,-5.597523379745205,False
NAq5yw4Po4E7443tnOhBTx,0,0,0,20,0,2,1,4,2,37,2,9,IRON,-13.229855347599576,False
NAq5ziohliAxzk5JwE178L,0,2,0,18,0,4,0,2,2,36,1,9,IRON,-7.942678674751683,False
NAq6JjaNAOEvkmqtyGJbEh,1,1,1,37,1,7,0,3,2,27,0,9,BRONZE,6.34893093646987,True
NAq6Sxyeg11fhGkrg6MLc6,0,0,0,12,0,2,1,4,3,34,1,11,BRONZE,-13.377217385340517,False
NAq6TzsTjQzuTkRENOZXb0,2,4,5,61,1,11,0,0,0,47,1,3,PLATINUM,2.788803510905097,False
NAq6VlOF24sXJpMywy6mr4,0,2,0,33,0,4,2,1,2,37,2,10,GOLD,-7.759359515983974,False
NAq6hCIetdgmUG7iUwieQK,2,5,3,25,1,11,0,0,0,26,1,3,SILVER,-0.2267485840786491,True
NAq6mIjenmUUGNAEZ7Cxyw,0,0,0,10,0,2,1,3,2,28,2,10,DIAMOND,-12.555736768367652,False
NAq73Tzi137SvTUw5AhK9T,1,2,1,35,0,5,1,3,4,54,1,10,DIAMOND,-6.441622812617219,False
NAq76y90avgnVpSRTQb5fh,0,1,0,37,1,0,1,3,4,58,1,11,SILVER,-7.295380581743458,False
NAq7C6Dc5rtPWFh2o7xSII,1,3,1,45,1,9,1,1,1,36,1,8,CHALLENGER,2.5435703038673907,True
NAq7MCm8XNH23OndcubCSP,0,2,0,33,0,2,2,3,2,44,2,10,PLATINUM,-4.506245200717288,False
NAq7NmToUtjUl6isr0Bedx,0,0,0,23,1,0,1,4,3,37,1,11,IRON,-13.282328599787874,False
NAq7fwDEvgvEKTQnqBF79n,0,1,0,24,2,2,2,4,3,38,0,11,IRON,-4.432936700379365,False
NAq7iUZT83Nb9dfTapPwAl,0,4,2,38,0,6,2,1,4,43,2,10,IRON,-0.8527140551980139,False
NAq7jtnM2mtXYGtxMRGGvP,0,1,0,23,1,5,1,3,1,37,0,9,DIAMOND,-9.930300179785633,False
NAq7laG1NwfTyeHkMLb7dh,1,2,3,51,0,11,0,1,0,25,1,2,PLATINUM,11.956364144806267,True
NAq7qSezIHis7yAsqHlabS,0,1,0,22,0,3,1,3,2,32,2,10,BRONZE,-3.724891184032707,False
NAq7rqzNZBqM4CQhXH1nkj,0,1,0,29,0,1,1,3,2,48,2,9,GOLD,-9.460917580095,False
NAq7sXZQgDo1x9twIBBQm6,1,4,0,30,0,4,0,0,0,12,0,2,SILVER,12.407354574672986,True
NAq89cWL1cu5XLkECc5DOL,0,0,0,38,2,3,1,4,1,59,0,6,PLATINUM,-7.19402128719004,False
NAq8D6o4xTXQTVvA4ob4sd,0,2,0,29,1,4,0,2,1,36,1,8,IRON,-2.3587883415720725,False
NAq8EzRelD7BM0ZVLGpQn3,1,3,2,36,1,10,0,0,0,16,1,1,MASTER,10.494575344844703,True
NAq8FRptC5Ye9OwLliEjx4,0,4,2,44,0,10,1,1,0,27,2,2,SILVER,4.131487848273316,True
NAq8Gw5yLQuBtI1QBnLmrX,0,0,0,11,0,3,1,4,0,27,2,5,BRONZE,-10.531206557173252,False
NAq8OwdpvdrBuIaYX2rqVk,1,4,2,54,0,9,3,3,2,36,1,9,GOLD,6.549743502274204,True
NAq8Ptaiztwl5YI2bkJ59C,1,1,1,35,1,10,0,2,0,21,1,4,GOLD,8.875543134910217,True
NAq8ZyJMKoB3K3VnP26XPI,0,1,0,24,1,3,1,4,3,48,1,9,IRON,-3.850977379292068,False
NAq8ar8QYikuO4LNhTkbC3,0,0,0,21,1,2,1,4,3,32,1,11,BRONZE,-7.0868775232206005,False
NAq8fy4ay0uajAIH7fuWJC,0,4,0,27,1,7,0,0,0,18,1,3,PLATINUM,2.691478490083803,True
NAq8kf7BfjA4uqTZvyGFEv,1,4,4,71,1,11,1,2,1,31,1,9,GOLD,9.595356611126114,True
NAq8mrFI2QeROVb3NHNxMc,1,3,0,16,1,7,1,1,1,25,0,8,SILVER,-6.385069977220304,False
NAq8n2N1aVWvarvIfAfEyu,0,0,2,79,0,2,0,0,1,79,0,4,PLATINUM,2.150913740647717,False
NAq8r7fYuk3ieK1oGEmK1J,0,2,0,13,1,1,1,1,2,25,1,9,DIAMOND,-10.156606253670084,False
NAq8voQ2lJ3FWTuMvd2ecR,0,3,1,38,0,9,3,2,3,63,2,11,DIAMOND,-9.242052724785118,True
NAq8vtqrmU8m4NIMDD98BP,0,2,0,28,0,3,1,1,2,25,2,8,PLATINUM,1.913929598579692,False
NAq8wou8FuB84STnKeavri,2,3,4,48,0,11,0,1,0,32,1,3,DIAMOND,4.163670973579215,True
NAq8yRsdc7j7n2339IQ20R,1,2,0,31,1,4,0,1,0,33,0,4,SILVER,-3.6534359610147646,False
NAq9GFOvDoNGWCt0AVLaYH,1,4,3,35,2,11,0,1,0,25,0,2,IRON,8.830124082456194,True
NAq9GYj47pzNkLfuTPAJKf,0,0,0,37,1,3,1,4,1,42,1,9,SILVER,-0.2262434174266587,False
NAq9HP7jUJ7Xia1lrpNxFc,0,0,0,14,1,1,0,3,1,39,1,9,PLATINUM,-14.008773345775069,False
NAq9PWqKMnRE1Uo2WW7cFy,1,4,3,25,1,11,0,1,0,26,1,3,BRONZE,-1.0387323693061743,True
NAq9S9FzEIFOIZw52utpxq,1,4,1,29,1,10,0,0,0,8,1,1,DIAMOND,16.578709852463398,True
NAq9VTcsEetwl70SxGTuJ6,0,1,0,25,0,4,0,4,4,41,0,11,PLATINUM,-9.03008946600525,False
NAq9kml9fiyUSu2Hw6YCqq,0,2,0,34,1,6,0,1,0,24,0,2,IRON,7.018885925171318,True
NAq9qnHc3EPDux7h5XHfHT,0,1,0,36,0,2,2,5,3,45,2,10,BRONZE,-4.096660516167191,False
NAqA1wDfNYY8LMmg6EJbQb,1,2,0,35,1,4,0,1,0,15,0,4,SILVER,12.48559151277567,True
NAqA2XP8rZuqUGZ2BZqlTN,0,0,1,59,0,2,0,0,2,60,0,4,DIAMOND,-2.6357594978961814,False
NAqA3LcgTznIQx80Oe9ki9,0,0,0,12,1,0,1,3,1,25,1,11,IRON,-5.582316596752982,False
NAqA4jxDFyMfINqMzpMWpG,1,4,1,42,1,9,0,0,0,26,1,5,GOLD,8.482066684574235,True
NAqA6NMVbcnTc9eS6T6fTQ,0,0,1,78,0,3,0,0,3,78,0,4,GOLD,0.438619056771877,False
NAqA6kt28eqcoNsPRj58YG,0,1,0,16,0,3,1,3,1,36,1,8,GOLD,-8.689301634232038,False
NAqAGlW9jBKcBVASV6yYOU,1,2,0,37,1,6,1,3,2,42,1,8,PLATINUM,-0.8622623795998621,False
NAqAXQraa0i2GkOtWw5kzW,1,1,3,39,2,11,0,2,0,20,0,1,GRANDMASTER,12.369043827553249,True
NAqAdEH9tjfK3x27qnQtkn,0,1,0,31,0,2,2,4,3,33,2,11,IRON,-0.7702962549652526,False
NAqAo2x1Mx366JgP7Y1680,0,0,0,21,2,3,0,5,1,42,0,8,IRON,-8.057592102816272,False
NAqAwF7gz4SoDAmnKwhQCe,0,0,0,23,1,3,0,3,0,29,0,4,SILVER,-3.638801267796403,False
NAqB2mQYI4H2kpf970UmhN,0,2,0,30,1,4,0,2,0,37,0,5,IRON,-3.1162252299542885,False
NAqBiKVVkrsflK8xnZSi2W,0,1,0,27,2,5,1,3,2,37,0,10,GOLD,-6.568532840380662,False
NAqBrg7mzoTqjW7WZMd6gK,1,2,0,33,0,5,1,3,4,40,2,10,MASTER,-3.681553237847368,False
NAqBstRulC53q6uBgoIDFI,0,0,0,30,0,0,1,4,3,45,2,11,IRON,-6.0526117873711485,False
NAqBvLEQwJpXiENgbJX2re,1,4,2,48,0,10,0,0,0,30,2,1,GRANDMASTER,8.322321588955127,True
NAqCBisPYMzshIzUT4RYjL,0,1,0,27,1,5,2,3,1,42,1,8,DIAMOND,-5.761292417693667,False
NAqCCIskF9uBJ4AcFj9Q8u,0,3,0,31,1,5,1,2,3,39,1,11,PLATINUM,-2.2731197568642685,False
NAqCKjbylmCdAoFffsDrIZ,1,3,1,57,1,11,0,1,0,38,1,2,SILVER,0.0217749816117844,True
NAqCMotUQJoic6r9LUjLsm,1,3,3,67,1,6,1,4,5,56,1,11,IRON,2.901899853161474,False
NAqCPuHHVVY2kJ1qIXmJYr,0,3,1,33,1,7,2,2,1,42,1,7,BRONZE,-4.157606491476628,False
NAqClMsyJNhG5rwJ2W9LYN,2,3,4,51,0,10,0,0,0,40,1,3,SILVER,3.407667946856357,True
NAqCunzGTvpWhjSeRiLiFd,0,1,0,19,0,0,0,2,1,38,2,10,DIAMOND,-9.508848760750965,False
NAqCzzN5O1wRxeVX6ksJ4N,1,1,1,34,0,7,1,4,0,53,2,6,GOLD,-3.654732458775989,True
NAqD1GfC1PklVCVBi4oj5q,0,4,2,52,0,10,1,1,0,38,1,6,IRON,6.431683411178618,True
NAqD59gKW2BOGST2OTCXv1,1,4,4,61,1,11,0,0,0,42,1,4,DIAMOND,5.433874662481564,True
NAqDH7O2T4HCpfJKW1abpH,1,4,2,39,1,11,0,0,0,13,0,0,SILVER,12.810396960243756,True
NAqDKW62vu5vT8pdOQhZUA,1,4,3,43,0,10,1,2,0,36,2,4,BRONZE,3.4159018945106894,True
NAqDLjf0DqmzcUvJyeNCux,0,2,1,49,0,6,1,4,6,55,2,10,IRON,1.599994927474789,False
NAqDO23KoZCGTNGu6K54e9,0,1,0,32,1,3,1,3,3,34,1,11,SILVER,0.7928664012668492,False
NAqDbeDAj9iqI060fWqRjG,0,0,0,37,0,6,0,2,0,15,1,2,BRONZE,11.516782115842602,True
NAqDy6oQ2AhSFCekVBHDNZ,1,2,3,30,2,11,0,2,0,29,0,2,GOLD,-0.2322765877006531,True
NAqE0xZoJmCGZYxYd3dJwi,1,4,1,50,2,9,1,2,3,51,0,7,GOLD,1.5146635644285524,False
NAqE8kb1KyVS6lMplQCejJ,0,0,0,14,0,2,1,3,3,40,1,11,DIAMOND,-9.638628331125894,False
NAqE9Fw3arEi8lNQvmqBXO,0,2,1,35,0,7,1,3,1,34,2,7,DIAMOND,0.8810853507485703,True
NAqEAiMossAc1souTcUqCi,1,1,0,38,0,4,0,3,3,47,1,11,PLATINUM,-6.072468007384664,False
NAqEOTVDL89vxC826tN88q,0,0,0,48,0,1,0,0,1,53,0,4,GOLD,-0.7011192414801783,False
NAqEUFyxgh2GrzujPzREUZ,0,1,0,22,1,4,1,2,2,30,1,10,DIAMOND,-3.023229305723355,False
NAqF3gmIDxMUuk6bMpB5kW,0,0,0,9,0,2,1,4,2,30,2,11,PLATINUM,-7.924230799126896,False
NAqF6KJvTHiHTTPKeW5nV5,1,2,0,24,0,2,0,1,1,40,2,8,DIAMOND,-8.88659385417661,False
NAqF8Q8az0xaPIRrKhEGiU,0,0,2,66,0,4,0,0,0,63,0,1,SILVER,2.82780284861564,True
NAqFP1msdz5DPMsLnPBiDt,0,0,0,20,1,3,1,3,1,36,1,5,GOLD,-8.085112680730624,False
NAqFRXSBn70CoQwOxHcOFb,0,2,3,60,0,9,4,5,8,61,1,10,IRON,7.2797138953673795,True
NAqFRY9fpmq4fQbMJDDQOb,1,4,5,38,1,11,0,1,0,18,0,6,IRON,10.818587416151528,True
